ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
186,5c62b34e-6d30-49c6-9769-4aee0cfba1a3,Riffle,186,1,0.38,,,,20,,80,30,60,10,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
187,6dcfb873-34b9-48ac-a08a-dbba29e84565,Pool,187,1,0.26,,,,40,,60,70,30,,,,,,,,,,,,,,0.54,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
188,31241792-ba0d-4012-b8fd-c57c6bfd8714,Riffle,188,1,0.18,,10,,,,90,30,60,10,,,,,,,,,,,,,0.26,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
189,6b411f41-8b8a-48ff-b3bd-d5f8e6e9cf26,Pool,189,1,0.26,,10,,10,,80,70,30,,,,,,,,,,,,,,0.51,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
190,0b169a84-0f2d-4b6f-8ad5-f5f11fe1e448,Riffle,190,1,0.39,,,,20,,80,30,50,20,,,,,,,,,,,,,0.42,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
191,66a255b1-b907-47b3-9a7b-9ce3f1525082,Pool,191,1,0.19,,20,,40,,50,70,30,,,,,,,,,,,,,,0.6,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
192,21719f53-f80a-486c-af31-f9c2d21fc740,Riffle,192,1,0.23,,100,,,,0,40,60,,,,,,,,,,,,,,0.31,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
193,1d0e5908-bbc6-4e3b-a2f3-f7e4d08ecde3,Rapid+,193,1,0.24,,10,,20,,80,20,50,30,,,,,,,,,,,,,0.4,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
194,20420b0c-a735-4624-a570-1fa97868a0ba,Riffle,194,1,0.2,,,,,,100,30,60,10,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
195,39bc02b3-fb80-44f9-abc9-8233aff4e128,Pool,195,1,0.27,,10,,20,,70,60,40,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
196,fd28980e-2c88-4b95-9113-25a1a8fdb14e,Riffle,196,1,0.21,,10,,10,,,30,50,20,,,,,,,,,,,,,0.28,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
197,1d53320d-1d89-461c-8b09-fcc9c56e9c35,Pool,197,1,0.16,,30,,40,,40,80,20,,,,,,,,,,,,,,0.62,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
198,33e7c23f-a1c8-40c3-a6fc-7c2960f8e37c,Riffle,198,1,0.24,,10,,10,,80,40,60,,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
199,b113c9dc-0b04-4dbc-a2c2-d3858ca42c87,Pool,199,1,0.36,,10,,20,,70,70,30,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
200,4bfa26c3-67d0-40b5-aaad-75fd9c620df7,Riffle,200,1,0.29,,20,,10,,80,30,50,20,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
201,274dbe67-2d07-4bcc-ad95-41b2d013918d,Pool,201,1,0.21,,20,,20,,70,70,30,,,,,,,,,,,,,,0.49,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
202,a059d35c-139c-4e37-8a72-7292054b2337,Riffle,202,1,0.28,,,,10,,90,20,60,20,,,,,,,,,,,,,0.28,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
203,a224f69f-2bbb-42bf-8901-880a8c3c2b34,Pool,203,1,0.2,,,,60,,40,70,30,,,,,,,,,,,,,,0.51,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
204,e3a8a897-9fbb-4507-8b5d-2c47818bd8c7,Rapid+,204,1,0.26,,10,,30,,70,40,30,30,,,,,,,,,,,,,0.4,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
205,72ffde9b-e0b4-43af-a01b-7368e44a80e4,Pool,205,1,0.18,,10,,20,,70,70,30,,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
206,ab9d492e-f3d3-44b6-8c4a-67daa505291d,Riffle,206,1,0.16,,20,,10,,80,30,60,10,,,,,,,,,,,,,0.2,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
207,a0371442-f425-4831-96cc-0306919ec47c,Pool,207,1,0.22,,20,,40,,50,60,40,,,,,,,,,,,,,,0.48,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
208,5408e6c7-de93-4add-abb7-c74a43f7a164,Pool,208,1,0.18,,40,,,,60,60,40,,,,,,,,,,,,,,0.48,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
209,c9b1cca2-e977-4042-8dab-b8f76470ec86,Riffle,209,1,0.25,,10,,20,,70,50,40,10,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
210,b7c82592-1a44-4cb3-89a4-cbf531c0d559,Pool,210,1,0.18,,10,,30,,70,40,60,,,,,,,,,,,,,,0.52,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
211,cab9d849-0ca3-4ce3-b78d-4f8ecdc98f1e,Riffle,211,1,0.23,,10,,10,,90,30,50,20,,,,,,,,,,,,,0.3,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
212,73017eaa-7c66-4602-9ef0-e463f2c09c85,Pool,212,1,0.22,,,,40,,60,60,40,,,,,,,,,,,,,,0.58,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
213,f3cb2674-cfb0-4e08-b864-6459ca9ac01a,Riffle,213,1,0.26,,20,,10,,70,30,50,20,,,,,,,,,,,,,0.22,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
214,2c2ab17e-3d2f-417b-8eca-7a4f6caa035d,Pool,214,1,0.16,,30,,30,,50,70,30,,,,,,,,,,,,,,0.56,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
215,2fe2982f-e474-4e0a-9423-2a03ebd9e6d6,Riffle,215,1,0.24,,,,10,,90,30,60,10,,,,,,,,,,,,,0.25,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
216,e01a20ef-af6a-428a-82bd-b6ffdc825b1f,Pool,216,1,0.21,,10,,10,,90,70,30,,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
217,79cd725e-f90d-406d-b040-f98938d7b8c1,Riffle,217,1,0.23,,20,,10,,70,40,50,10,,,,,,,,,,,,,0.32,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
218,01c83fef-ed30-4b8f-9ac4-5accfd3d6bc0,Pool,218,1,0.22,,,,40,,60,50,50,,,,,,,,,,,,,,0.39,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
219,04ea31ef-e88f-4e62-b4cb-fff7be9c8f8b,Riffle,219,1,0.27,,20,,10,,80,30,60,10,,,,,,,,,,,,,0.28,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
220,0a62a026-ef28-4272-9672-018078adc0af,Pool,220,1,0.28,,,,,,100,70,30,,,,,,,,,,,,,,0.54,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
221,09aa5512-0712-472a-b642-20a9b4ceebbb,Riffle,221,1,0.24,,,,,,100,40,50,10,,,,,,,,,,,,,0.34,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
222,01ba51eb-86ca-4954-9058-22ecf5b2510d,Pool,222,1,0.28,,20,,20,,60,60,40,,,,,,,,,,,,,,0.5,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
223,27bfba56-c304-4738-a0b9-9f74b03826b4,Riffle,223,1,0.18,,10,,30,,70,30,60,10,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
224,21948d66-a288-429c-b106-85a9997d2e24,Pool,224,1,0.2,,20,,50,,40,70,30,,,,,,,,,,,,,,0.51,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
225,2d0c4002-6255-4bc5-8e0f-c3f4e6ce3190,Riffle,225,1,0.16,,20,,70,,30,30,60,10,,,,,,,,,,,,,0.36,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
226,978433f5-bb10-4b11-a8e9-bf65dd3499e4,Pool,226,1,0.15,,20,,30,,50,70,30,,,,,,,,,,,,,,0.65,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
227,12588bae-d0dd-4dcb-adb6-8fcb7e8dd4d1,Riffle,227,1,0.24,,10,,,,90,40,60,,,,,,,,,,,,,,0.32,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
228,6d2928a4-d592-4243-81a3-a6f1d7485371,OCA,228,1,0.18,,10,,,,90,100,,,,,,,,,,,,,,,0.34,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
229,ab3b3de3-350d-4c88-97a6-45f7affbb509,Pool,229,1,0.22,,20,,30,,60,60,40,,,,,,,,,,,,,,0.52,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
230,2208d84b-54e4-4838-b252-e06f330078ee,Riffle,230,1,0.26,,,,10,,90,40,60,,,,,,,,,,,,,,0.26,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
231,6e5233e4-c940-400f-81c8-d9bde2817b21,Rapid+,231,1,0.23,,,,60,,40,30,50,20,,,,,,,,,,,,,0.54,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
232,75c572de-3c93-44de-8451-5188849687c0,Riffle,232,1,0.28,,20,,,,80,30,70,,,,,,,,,,,,,,0.35,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
233,9cd60915-8a43-491e-826a-b5107dab3630,Pool,233,1,0.18,,,,,,100,70,30,,,,,,,,,,,,,,0.62,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
234,ff10521f-2020-411b-b88a-695ac924b0f5,Riffle,234,1,0.33,,,,20,,80,50,50,,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
235,e0501960-daa5-4aa4-800e-ec619f29f0be,Pool,235,1,0.26,,20,,30,,60,70,30,,,,,,,,,,,,,,0.51,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
236,1a67c633-f87f-4572-9c4a-9c12f26bc564,Riffle,236,1,0.19,,10,,10,,80,30,70,,,,,,,,,,,,,,0.42,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
237,c35ac326-4b6f-4206-9faa-aeecf2a73200,Pool,237,1,0.25,,10,,60,,40,60,40,,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
238,48fecb25-0814-4230-820d-97238543fbba,Riffle,238,1,0.22,,,,10,,90,30,50,20,,,,,,,,,,,,,0.45,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
239,9c6c1181-4e45-4a1e-9b8e-911ebe94c5cf,Pool,239,1,0.27,,10,,20,,80,50,40,10,,,,,,,,,,,,,0.38,,,,,,69bf44d5-742a-421c-845a-a9521937ebe7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
