ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
179,c22c490a-b033-4134-9ea2-20a258425d24,Pool,180,15,0.12,,10,,10,,80,60,30,10,,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
180,3e409ad8-c76a-409f-a406-9fef30de0afc,Riffle,181,15,0.14,,10,20,,,80,30,60,10,,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
181,e021a9b0-4081-442d-aef8-eafa5190f247,Pool,182,15,0.18,,10,,10,,80,30,60,10,,,,,,,,,,,,,0.56,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
182,16b0806b-da13-40d1-b99d-7e3132725f04,Riffle,183,1,0.12,,10,,10,,90,20,50,30,,,,,,,,,,,,,0.18,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
183,ecf4a13d-d895-4c98-87fd-8fd709c7298d,Pool,184,15,0.2,,,,30,,70,30,70,,,,,,,,,,,,,,0.29,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
184,be0bdb3f-2e43-4b29-93f9-cc3349bf96df,SSC,185,16,0.12,,10,10,10,,80,70,30,,,,,,,,,,,,,,0.25,1.38,1.6,1.37,1.07,1.7,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
185,d14a9db2-349b-4a9c-b298-6d26beb56fa9,Pool,186,1,0.23,,10,,30,,60,50,30,20,,,,,,,,,,,,,0.34,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
186,6ec8e2ff-e80b-4a98-8a76-b7af7623453c,Pool,187,1,0.14,,30,,,,70,30,50,20,,,,,,,,,,,,,0.28,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
187,c9979f00-0697-4d47-bed5-56c02be31fa4,Pool,188,1,0.25,,40,,50,,30,40,50,10,,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
188,08e2db02-bd78-499b-b7ce-258c5d2b294f,Riffle,189,1,0.1,,10,,10,,90,30,70,,,,,,,,,,,,,,0.14,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
189,4c271a5a-7443-4611-bfe1-6c42bbd73921,SSC,190,17,0.06,,,,,,100,20,70,10,,,,,,,,,,,,,0.1,0.98,1.26,1.7,1.6,1.85,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
190,1f5aa141-9790-4f40-b55a-c6808268d557,Pool,191,1,0.11,,20,,,,80,40,60,,,,,,,,,,,,,,0.26,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
191,c9c8eae2-b9aa-43e3-9353-851e8f61081d,Riffle,192,1,0.12,,40,,10,,50,30,70,,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
192,aadb5ada-2af7-4e9d-92d5-e8fa8445b37a,Pool,193,1,0.25,,40,,30,,50,30,70,,,,,,,,,,,,,,0.3,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
193,4cfd9002-a36a-48c1-86dc-53ffcafb4c93,Riffle,194,1,0.12,,20,,10,,70,20,70,10,,,,,,,,,,,,,0.42,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
194,b4cd5275-d8fb-4e8b-ad9f-4d451e347082,Pool,195,1,0.2,,,,20,,80,10,60,20,10,,,,,,,,,,,,0.43,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
195,d4353580-c85e-45ee-bf2c-f4182c86228d,Rapid+,196,1,0.28,,10,,30,,60,30,50,20,10,,,,,,,,,,,,0.4,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
196,6c68dc28-c006-432c-8842-4fc51fa90bf3,Riffle,197,1,0.2,,30,,10,,70,20,50,30,,,,,,,,,,,,,0.26,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
197,541e3a2a-cf7b-4fb2-96d5-c905461adad2,Rapid+,198,1,0.18,,20,,10,,80,20,50,20,10,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
198,713b9fb8-1be3-4968-ae88-cb84fcd9e8f3,Riffle,199,1,0.23,,,,10,,90,20,40,30,10,,,,,,,,,,,,0.32,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
199,645c46f4-fbaa-40eb-95e5-d8eee049e2f7,Pool,200,1,0.3,,,,10,,90,10,30,40,20,,,,,,,,,,,,0.45,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
200,869e3899-00de-4a3a-b1ae-d36ad7294687,Riffle,201,1,0.23,,50,,,,50,10,30,50,10,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
201,780fb138-7fbd-48aa-b7b1-f8e28d94c5ab,Pool,202,1,0.23,,70,,40,,30,20,50,30,,,,,,,,,,,,,0.43,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
202,e4ea3337-4206-4b4b-bddc-b5f1d81c380d,Riffle,203,1,0.2,,70,,,,30,10,40,40,10,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
203,5a56d612-c2ac-4098-ae85-0d4fbffb9fe3,Pool,204,1,0.2,,20,,,,80,10,50,40,,,,,,,,,,,,,0.51,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
204,c8acfc7a-b5b5-4bd7-ba4c-e2319707f574,Riffle,205,1,0.2,,40,,,,60,10,50,30,10,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
205,ae3a02d5-e51f-4c66-846b-5b585a630b3f,Pool,206,1,0.3,,50,,,,50,10,60,10,20,,,,,,,,,,,,0.41,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
206,e21f7aa6-78a2-4dd1-9a5a-60894b9778bd,Rapid+,207,1,0.2,,60,,20,,40,10,50,10,20,,,,,,,,,,,,0.43,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
207,033578cb-de56-483b-84e6-8284e854fb13,Pool,208,1,0.23,,,,,,100,,50,20,30,,,,,,,,,,,,0.42,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
208,bb3f3d55-27d6-46d8-9c85-c1782edad45c,Pool,209,1,0.25,,20,,40,,50,40,40,10,10,,,,,,,,,,,,0.48,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
209,f89d24a7-e24a-46d6-a1a1-c899f06ef259,Pool,210,1,0.23,,20,,20,,60,40,40,20,,,,,,,,,,,,,0.39,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
210,4c582ca9-cf14-4b2a-87a6-66f3ca5a9c5e,Riffle,211,1,0.28,,20,,20,,80,20,50,30,,,,,,,,,,,,,0.3,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
211,586330ff-7210-4b0d-b7cb-db6c621c27c1,Pool,212,1,0.18,,10,,10,,80,20,50,20,10,,,,,,,,,,,,0.34,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
212,4da52f29-2e82-4606-a1f1-1f852b54179d,Pool,213,1,0.18,,40,,10,,50,20,50,20,10,,,,,,,,,,,,0.37,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
213,f360b794-0366-475d-b596-00c0457f1145,Pool,214,1,0.28,,,,10,,90,20,40,20,20,,,,,,,,,,,,0.37,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
214,b36b052f-0624-4f1c-992f-151ff977a49c,Riffle,215,1,0.23,,50,,,,50,10,40,20,20,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
215,fd539600-cc79-4e98-93d6-e2ad1db9a296,Pool,216,1,0.26,,50,,20,,50,30,50,10,10,,,,,,,,,,,,0.47,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
216,b5eb21ed-f72f-46d2-9495-7a1724b3e90c,Rapid+,217,1,0.23,,10,,,,90,,20,40,40,,,,,,,,,,,,0.5,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
217,d52deeaf-317b-4c2d-8b99-ca39802066be,Pool,218,1,0.25,,30,,20,,60,,50,20,30,,,,,,,,,,,,0.57,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
218,bab02f5d-ef3c-475c-9111-3dc75970d9be,Rapid+,219,1,0.35,,,,,,,10,40,30,20,,,,,,,,,,,,0.4,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
219,c8563386-a5b2-4720-bd36-f38a33898391,Pool,220,1,0.2,,50,,10,,50,10,40,40,10,,,,,,,,,,,,0.68,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
220,4f189323-15b8-41f4-b676-b99668f9f4d4,Rapid+,221,1,0.23,,,,20,,80,10,40,20,30,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
221,7be88629-ea91-4c26-b793-0d68d28cd175,Pool,222,1,0.18,,,,,,,,50,30,20,,,,,,,,,,,,0.68,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
222,d81d0a48-90ce-4a20-b9d5-40041108666b,Riffle,223,1,0.24,,50,,,,50,10,60,30,,,,,,,,,,,,,0.26,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
223,d7771c80-9818-4ff0-98c8-e4a8f6364648,Pool,224,1,0.23,,20,,,,80,20,60,20,,,,,,,,,,,,,0.45,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
224,84cc1f33-7226-40c9-a2e9-758a59813a70,Rapid+,225,1,0.26,,50,,,,50,10,50,10,30,,,,,,,,,,,,0.27,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
225,688cfd33-d7f2-4a43-8ea1-04db77a309c9,Pool,226,1,0.18,,60,,20,,40,10,50,10,30,,,,,,,,,,,,0.5,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
226,ecf7c0ef-84e2-4ba4-af12-55e656e6d230,Riffle,227,1,0.16,,30,,10,,70,20,70,10,,,,,,,,,,,,,0.25,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
227,ce1986fb-59e2-46b3-ab03-cdcc29f932a7,Pool,228,1,0.18,,30,,,,70,20,60,20,,,,,,,,,,,,,0.41,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
228,216fa8ee-0760-4dd7-8107-c6e7e0e493f6,Rapid+,229,1,0.25,,20,,,,70,20,20,20,40,,,,,,,,,,,,0.35,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
229,7788feba-125f-4ce3-8a17-e01c9b485a08,Pool,230,1,0.22,,,,10,,90,20,30,30,20,,,,,,,,,,,,0.59,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
230,54534d39-ac90-44b6-98d3-a05c3246ef44,Rapid+,231,1,0.31,,70,,20,,30,10,30,30,30,,,,,,,,,,,,0.43,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
231,48acf633-92bf-4ff0-ae0d-f18d84a6ce61,Pool,232,1,0.25,,100,,,,,20,40,10,30,,,,,,,,,,,,0.59,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
232,b01062a6-e51c-4525-a7d1-ab530c67a18e,Rapid+,233,1,0.22,,90,,,,10,,30,20,50,,,,,,,,,,,,0.38,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
233,428c5e72-2e9e-41c8-9da4-e6eb57dcd1d0,Riffle,234,1,0.19,,30,,,,70,10,40,30,20,,,,,,,,,,,,0.36,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
234,f68296ae-ee1f-483f-9a4b-afbe33da35eb,Rapid+,235,1,0.26,,90,,20,,10,10,30,30,30,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
235,a410f9f0-5a16-492f-8479-b474694a4190,Pool,236,1,0.19,,80,,10,,10,10,60,20,10,,,,,,,,,,,,0.45,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
236,8fa96090-112b-4d7d-9318-17412b76ccf6,Riffle,237,1,0.18,,70,,20,,30,10,50,30,10,,,,,,,,,,,,0.33,,,,,,28704a9c-a70a-4bbd-8fd0-09ba176ce1a5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
