ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
239,b64d5f78-162e-49cf-8746-e8105f00e9e5,1,2.5,0.4,Yes,No,Yes,c8981046-3f24-45e1-bfe2-4f3c488ebb84,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
240,18d0cf96-67b4-4262-9955-6d60731dcbcd,2,3.25,0.4,Yes,No,Yes,c8981046-3f24-45e1-bfe2-4f3c488ebb84,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
241,5073431b-8877-4ff2-879a-2cb3e4e152a4,3,2.25,0.5,Yes,No,Yes,c8981046-3f24-45e1-bfe2-4f3c488ebb84,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
242,c46a9c8b-7634-469c-8060-0a493ebfce28,1,1.5,0.22,Yes,Yes,Yes,9d3272ae-292e-4a04-8bc0-1bc03f87e4a5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
243,4d295082-8902-422a-8561-e2dd7c75d5a9,2,2,0.25,Yes,Yes,Yes,9d3272ae-292e-4a04-8bc0-1bc03f87e4a5,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
244,d2e55c28-7531-460a-9de1-96566fac7207,1,2.25,0.25,Yes,Yes,Yes,c7ca0f6b-260b-4b93-a312-9bcd470054b8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
245,48d9e8de-abc7-48c0-a21b-f1385f7217d4,1,2,0.25,No,No,No,17edf151-9b06-4755-8af1-6c451568de38,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
246,21dfd15b-4da0-433a-9866-6d5f95f69b84,2,3,0.32,Yes,Yes,Yes,17edf151-9b06-4755-8af1-6c451568de38,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
247,9e691f42-050e-4e75-aa44-a4117bab9148,1,1.5,0.27,Yes,No,Yes,4fd51645-573f-4c28-9a06-cc576e2cb968,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
248,6c597652-b4ba-495c-899d-c1eba91fe3fe,1,1.5,0.3,Yes,Yes,Yes,54696a2e-73d7-4b9c-bb98-966e052e0963,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
249,93b6b828-5127-441a-8ab7-655d0f3ea971,1,1.5,0.4,Yes,No,Yes,09206bfe-1eae-4c1f-a15e-11027146b516,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
250,75e1b69d-5e66-4bcf-ad42-a763f7b7e6e2,2,1.5,0.35,Yes,No,Yes,09206bfe-1eae-4c1f-a15e-11027146b516,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
251,90d2d122-a400-40f5-a196-0315ef24184d,3,1.5,0.25,No,No,Yes,09206bfe-1eae-4c1f-a15e-11027146b516,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
252,6087f618-fd08-40c8-9872-fe92254e769e,4,2.25,0.4,Yes,No,Yes,09206bfe-1eae-4c1f-a15e-11027146b516,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
253,a35ad655-5e30-4a01-be2d-1d60182dd0cb,5,4,0.2,Yes,No,Yes,09206bfe-1eae-4c1f-a15e-11027146b516,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
254,ef8d0ce1-021a-4e3a-86f3-0b5b81ff5291,1,5,0.15,Yes,No,No,d11d91a4-5c40-489d-94cd-9c5b8108648e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
255,59925477-ae26-46c8-9b5f-dbbb99eaa29e,2,4.5,0.3,Yes,Yes,No,d11d91a4-5c40-489d-94cd-9c5b8108648e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
256,b5d43a27-0030-4ad6-85b1-cedc45643855,1,1.5,0.22,Yes,No,Yes,0b975d60-b367-48b5-96b2-a0293513caf6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
257,023e1a3e-72ca-4db9-acb2-ee31625fc094,2,2,0.32,Yes,Yes,Yes,0b975d60-b367-48b5-96b2-a0293513caf6,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
258,4707f445-33c7-4473-ade2-1a1a885f3fc6,1,4,0.7,Yes,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
259,77e98adf-9748-44bf-a6fe-0f35b1a66410,2,2.25,0.37,Yes,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
260,40db0fe6-dc38-4d98-9f44-c7832b72a6f2,3,2.5,0.35,Yes,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
261,986d267d-82e8-40dd-b812-c6d5e7986322,4,2.5,0.42,No,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
262,adf3dba5-457d-4382-b1d7-842f410db51c,5,2,0.35,Yes,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
263,224fcb28-8241-4f88-a1c5-969a4ea73e0a,6,3,0.2,Yes,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
264,f1ad7cf0-b15d-49d3-ad6f-3e397c0d56f0,7,2,0.3,No,No,Yes,c047545c-851a-467a-b75c-51013e4d6394,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
265,f4360c1b-be35-4b44-a20c-37350848ac3c,1,3.25,0.3,No,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
266,961db707-13f0-4e9f-aa81-4ad1b5232771,2,3,0.47,Yes,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
267,3b7e2c58-f0d0-4423-9c44-5de293236236,3,4.5,0.22,Yes,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
268,0c8d1a4d-3108-4676-a39a-bd793b50ef13,4,2,0.4,Yes,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
269,a6eaa6a1-9235-4a43-baa8-dda9316289e4,5,2,0.4,No,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
270,a515aab8-986f-422d-9a5d-8ebb467cce58,6,3,0.32,No,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
271,49c07548-40a2-4ce2-a4fb-8cca1573bac2,7,3,0.35,Yes,Yes,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
272,82bcc246-0cfb-43b7-8127-0d73b00ccd2b,8,4.25,0.27,Yes,No,Yes,6b771a5d-b28a-4d03-9d86-d4cbbfc3f6de,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
273,070cbd83-e061-4349-8ab3-8df21f419f1b,1,5,0.3,No,No,No,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
274,90fc667a-7d3d-4d66-8efe-16a9de65d97f,2,5,0.3,No,No,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
275,40dd7e52-dc64-4736-a3f1-c7e20d1cc0d9,3,7,0.32,Yes,No,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
276,c5e80c9b-6bb4-46e3-a206-3f639ceac081,4,30,0.3,Yes,Yes,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
277,0ed6d605-74a0-4676-a060-7b8f02cabfe5,5,22,0.2,No,No,No,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
278,cdd07cc7-a665-47dd-8949-5aa7b18673eb,6,28,0.25,Yes,Yes,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
279,e20e4c93-6672-4a51-9840-d0b23af18284,7,30,0.15,Yes,No,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
280,322793ed-6ea9-4e65-b27b-47dd222c769e,8,2.5,0.17,Yes,Yes,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
281,3316502b-0139-4f4f-92a9-a4820781eb3f,9,2.5,0.15,Yes,No,Yes,279f0df4-5986-4aa1-8cbe-88fbf2e6b87e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
282,7a6d9de0-559e-468d-b701-af1db3500327,1,3.5,0.3,Yes,No,Yes,922bc1f9-f210-443f-a385-d492269ab28f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
283,98bd4d52-59e0-411a-b776-548318be0c08,2,1.5,0.4,Yes,No,Yes,922bc1f9-f210-443f-a385-d492269ab28f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
284,cc98590d-6fc7-4915-ace5-dd6e15fdfa8a,3,1.75,0.4,Yes,No,Yes,922bc1f9-f210-443f-a385-d492269ab28f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
285,831672d9-afb6-4094-8e4d-5a1b72482ad1,4,4.5,0.22,Yes,No,Yes,922bc1f9-f210-443f-a385-d492269ab28f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
286,aad5600a-910e-4759-9e7e-9f569e34d93d,5,6,0.27,Yes,No,Yes,922bc1f9-f210-443f-a385-d492269ab28f,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
287,b6eb6cf0-5b6f-4377-9bc3-3d93888558a0,1,2.25,0.2,Yes,Yes,Yes,b138e777-231e-4ec6-b827-254fa29df926,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
288,ccd399a6-226c-465d-9601-70fa7de098b4,2,4.5,0.45,Yes,Yes,Yes,b138e777-231e-4ec6-b827-254fa29df926,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
289,f8e47b0e-ad8e-4217-8228-4e1e58d8ffcf,3,5,0.7,Yes,Yes,No,b138e777-231e-4ec6-b827-254fa29df926,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
290,f9c7d018-35e2-4ce8-880a-d193da5d609c,1,5,0.37,Yes,No,No,bbbf7cd5-ae96-4dfe-bf97-7e3cf15fc8fe,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
291,c9353104-0c20-4799-84b6-9010a8499cb6,2,16,0.2,Yes,No,No,bbbf7cd5-ae96-4dfe-bf97-7e3cf15fc8fe,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
292,fb434836-d28b-49fb-b5dd-9e53ce14d744,1,8,0.65,Yes,Yes,No,317d4bcd-6126-456a-a4db-3dcfbf23765b,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
293,cd6ff54e-16d6-4904-9063-6c255a24db40,2,6,0.3,Yes,Yes,Yes,317d4bcd-6126-456a-a4db-3dcfbf23765b,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
294,e0be9df5-f138-4996-ab92-70faf301856a,3,7.5,0.27,No,No,No,317d4bcd-6126-456a-a4db-3dcfbf23765b,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
